family_id,label,example_fonts,source,target,origin,n_attested,n_documents,confidence
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",xÉ,न,derived,8089,296,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",®ú,र,derived,6569,295,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Eò,क,derived,4208,290,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",É,ा,derived,3926,279,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¨É,म,derived,3549,296,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",±É,ल,derived,3527,294,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",MÉ,ग,derived,3092,291,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÉÊ¶,ाि,derived,2679,290,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÉEò,शक,derived,2628,290,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Éä,ो,derived,2540,290,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ºÉ,स,derived,2538,276,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",´É,व,derived,2395,287,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¶É,श,derived,2392,287,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ê,ि,derived,2048,295,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",EòÉ,का,derived,1948,295,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ê´É,िव,derived,1643,285,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",]äõ,टे,derived,1466,277,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",{É,प,derived,1423,211,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",hÉ,ण,derived,1402,242,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",nù,द,derived,1388,257,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",{ÉÉ,पा,derived,1249,284,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",iÉ,त,derived,1220,252,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ä,े,derived,1209,194,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",½þ,ह,derived,1075,153,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¦ÉÉ,भा,derived,949,276,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",hÉä,णे,derived,915,236,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",½þÉ,हा,derived,864,274,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",vÉÒ,धी,derived,810,196,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ò±É,ील,derived,798,196,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",VÉ,ज,derived,766,214,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Æ,ं,derived,760,210,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¤É,ब,derived,689,191,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ò.,र,derived,628,121,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ªÉä,ये,derived,622,199,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",iÉÉ,ता,derived,581,216,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",+É,आ,derived,575,174,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",.G,्,derived,574,102,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",|É,क,derived,574,102,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¤ÉÉ,बा,derived,560,191,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",b÷,ड,derived,545,196,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",SÉ,च,derived,499,165,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",lÉ,थ,derived,442,155,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",]õ,ट,derived,441,140,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",®úÒ,री,derived,426,107,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",SÉä,चे,derived,401,150,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÒJÉ,ीख,derived,394,173,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",É<Ç,ाई,derived,382,114,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÉiÉ,ात,derived,380,117,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ê`ö,िठ,derived,379,189,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",{ÉÖ,पु,derived,371,154,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ä.,े,derived,367,154,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ªÉÉ,या,derived,324,142,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",vÉ,ध,derived,314,139,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÒªÉ,ीय,derived,309,135,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¨ÉÖ,मु,derived,275,146,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÆvÉ,ंध,derived,271,118,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",½ä,ह,derived,267,121,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",þ.,े,derived,267,121,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¡ò,फ,derived,264,71,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",õÒ,ी,derived,258,111,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",SÉÒ,ची,derived,254,105,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",³ýÒ,ळी,derived,241,116,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Éì,ॉ,derived,227,115,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Éä],ोट,derived,220,100,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÒiÉ,ीत,derived,200,117,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",`öÉ,ठा,derived,196,87,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Éè,ौ,derived,187,77,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",JÉ,ख,derived,184,111,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",]õÉ,टा,derived,181,74,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",iÉÒ,ती,derived,167,71,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",®Æú,रं,derived,164,47,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¯û.,ु,derived,162,72,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",VÉÒ,जी,derived,161,95,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ò,ी,derived,160,84,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ú®ú,ूर,derived,144,29,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¦É,भ,derived,140,100,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",]õÒ,टी,derived,136,34,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",+,अ,derived,131,82,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",É¨É,म,derived,130,25,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",{ÉÎ,ि,derived,126,21,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¶S,च,derived,126,21,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",³ä,ळ,derived,120,72,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ýiÉ,ेत,derived,120,72,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",SÉÉ,चा,derived,119,55,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ò.,ी,derived,113,41,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",<Ç,ई,derived,108,44,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",äiÉ,ेत,derived,100,42,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",½þÒ,ही,derived,99,56,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",CE,क,derived,98,45,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ò¨É,्,derived,98,45,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¨ÉÒ,मी,derived,96,59,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",½äþ,हे,derived,93,53,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Eäò,के,derived,90,57,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",b÷Ò,डी,derived,84,59,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÖxÉ,ुन,derived,83,61,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",³ýÉ,ळा,derived,78,54,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",xÉÒ,नी,derived,73,53,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÚxÉ,ून,derived,73,36,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",®äú,रे,derived,69,50,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",PÉä,घे,derived,67,33,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",nÖù,दु,derived,62,33,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",PÉ,घ,derived,58,36,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",+Éì,ऑ,derived,57,49,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",näù,दे,derived,56,38,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",+.G,क्,derived,54,50,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",iÉÖ,तु,derived,53,44,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ºÉÖ,सु,derived,51,41,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÉE,श,derived,51,38,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",<iÉ,इत,derived,47,35,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÒJ,ी,derived,46,41,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Uô,छ,derived,45,11,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¹É,ष,derived,45,23,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",fø,ढ,derived,43,28,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",>ð,ऊ,derived,41,33,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",EÖò,कु,derived,41,27,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¤Éì,बॅ,derived,39,36,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",±ÉÒ,ली,derived,39,18,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ªÉ],यट,derived,35,29,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÉÆ,ं,derived,35,12,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",(Ê´,ि,derived,34,34,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",xÉÖ,नु,derived,34,22,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",É.),व,derived,34,34,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ò÷,ी,derived,34,33,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",hÉÒ,णी,derived,33,23,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",`ö,ठ,derived,29,15,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",`öÒ,ठी,derived,29,17,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ò),ी,derived,29,9,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ò-,क,derived,29,29,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¡Öò,फु,derived,27,20,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Î,ि,derived,27,11,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",({,प,derived,26,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Qu,न,derived,25,25,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ata,ाि,derived,25,25,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",bä÷,डे,derived,25,19,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",on,क,derived,25,25,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ti,श,derived,25,25,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",É:,ख,derived,25,20,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",½Öþ,हु,derived,24,21,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",õä,े,derived,22,22,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",É:-,खः,derived,21,21,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",]ä,ट,derived,20,20,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Éäb,ो,derived,20,10,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",÷),ड,derived,20,10,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¤ÉÖ,बु,derived,19,5,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ò),क,derived,19,10,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",öÖ,ु,derived,19,18,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",={É,उप,derived,18,15,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",MÉÞ,गृ,derived,18,15,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",(x,न,derived,17,8,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÃhÉ,ण,derived,17,9,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ÉÊ,ि,derived,17,8,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",VÉÖ,जु,derived,15,11,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",¨É½,मह,derived,15,15,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Éþ,ा,derived,15,15,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",bÚ÷,डू,derived,14,8,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ºÉÚ,सू,derived,14,7,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ZÉÉ,झा,derived,13,10,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Eìò,कॅ,derived,11,9,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",fÖ,ढ,derived,11,11,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",øxÉ,ुन,derived,11,11,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",³äý,ळे,derived,10,9,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Òú,ी,derived,10,7,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",+.x,न,derived,9,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ªÉÖ,यु,derived,9,9,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Öö,ु,derived,9,5,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",<¨É,इम,derived,8,7,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",CiÉ,क्,derived,8,8,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3","Ò,",ी,derived,8,8,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",Ö,ु,derived,8,7,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",]ìõ,टॅ,derived,7,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",`äö,ठे,derived,7,5,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",ä),े,derived,7,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",.in,॥,derived,6,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",.nm,०,derived,6,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",=,उ,derived,6,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",c.,५,derived,6,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",gov,॥,derived,6,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",www,४,derived,6,6,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",úÉ,ा,derived,6,5,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",CEò,क्,derived,5,5,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",MÉì,गॅ,derived,5,5,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",òìÉ,ा,derived,5,5,1.0
fam-01-dvttdhruvnor,LEGACY_8BIT,"DVTTDhruvNormal, F2, DVTTDhruvBold, F3",õxÉ,न,derived,5,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ã,ा,derived,2109,30,1.0
